% Moku:Go Frequency Response Analyzer
% Channel 1, DC coupling, 10 Vpp range, amplitude 100 mVpp, offset 0.000 0 V, phase 0.000 deg
% Channel 2, DC coupling, 10 Vpp range, amplitude 100 mVpp, offset 0.000 0 V, phase 0.000 deg
% Logarithmic sweep from 1.843901 MHz to 16.15242 Hz with 512 pts, dynamic amplitude mode off, measuring fundamental, normalization off
% Averaging time 2.00 ms, 1 cycles; Settling time 100 us, 1 cycles
% Acquired 2023-10-26 T 11:51:47 +0100
% Frequency (Hz), Channel 1 Magnitude (dB), Channel 1 Phase (deg)
3.19449341e+03, -1.1752e+01, -8.8617e+01
3.12251646e+03, -1.1523e+01, -8.7937e+01
3.05216126e+03, -1.1352e+01, -8.7174e+01
2.98339128e+03, -1.1161e+01, -8.6697e+01
2.91617079e+03, -1.0970e+01, -8.5792e+01
2.85046488e+03, -1.0732e+01, -8.4919e+01
2.78623943e+03, -1.0608e+01, -8.4258e+01
2.72346109e+03, -1.0429e+01, -8.3595e+01
2.66209723e+03, -1.0233e+01, -8.2491e+01
2.60211600e+03, -1.0060e+01, -8.1877e+01
2.54348624e+03, -9.8925e+00, -8.0984e+01
2.48617750e+03, -9.6981e+00, -8.0380e+01
2.43016002e+03, -9.5091e+00, -7.9602e+01
2.37540470e+03, -9.3744e+00, -7.8680e+01
2.32188310e+03, -9.1991e+00, -7.8241e+01
2.26956743e+03, -9.0293e+00, -7.7390e+01
2.21843052e+03, -8.8773e+00, -7.6372e+01
2.16844579e+03, -8.7123e+00, -7.5732e+01
2.11958731e+03, -8.5232e+00, -7.5150e+01
2.07182968e+03, -8.3600e+00, -7.4014e+01
2.02514810e+03, -8.2155e+00, -7.3597e+01
1.97951833e+03, -8.0452e+00, -7.2815e+01
1.93491668e+03, -7.8859e+00, -7.1743e+01
1.89131997e+03, -7.6915e+00, -7.1245e+01
1.84870556e+03, -7.5752e+00, -7.0358e+01
1.80705132e+03, -7.4057e+00, -6.9391e+01
1.76633562e+03, -7.2649e+00, -6.8886e+01
1.72653730e+03, -7.0991e+00, -6.8029e+01
1.68763571e+03, -6.9753e+00, -6.7237e+01
1.64961063e+03, -6.8362e+00, -6.6217e+01
1.61244231e+03, -6.6723e+00, -6.5488e+01
1.57611145e+03, -6.5303e+00, -6.4848e+01
1.54059919e+03, -6.3779e+00, -6.4043e+01
1.50588707e+03, -6.2556e+00, -6.3153e+01
1.47195707e+03, -6.1441e+00, -6.2343e+01
1.43879156e+03, -6.0041e+00, -6.1631e+01
1.40637333e+03, -5.8471e+00, -6.0738e+01
1.37468553e+03, -5.7091e+00, -5.9997e+01
1.34371171e+03, -5.5979e+00, -5.9339e+01
1.31343578e+03, -5.4848e+00, -5.8307e+01
1.28384201e+03, -5.3620e+00, -5.7772e+01
1.25491503e+03, -5.2362e+00, -5.6700e+01
1.22663982e+03, -5.1122e+00, -5.6103e+01
1.19900170e+03, -5.0061e+00, -5.5209e+01
1.17198631e+03, -4.8919e+00, -5.4401e+01
1.14557962e+03, -4.7502e+00, -5.3797e+01
1.11976791e+03, -4.6678e+00, -5.2840e+01
1.09453778e+03, -4.5657e+00, -5.2094e+01
1.06987613e+03, -4.4654e+00, -5.1295e+01
1.04577014e+03, -4.3629e+00, -5.0603e+01
1.02220730e+03, -4.2343e+00, -4.9901e+01
9.99175362e+02, -4.1778e+00, -4.8997e+01
9.76662373e+02, -4.0505e+00, -4.8296e+01
9.54656636e+02, -3.9850e+00, -4.7454e+01
9.33146724e+02, -3.8673e+00, -4.6761e+01
9.12121463e+02, -3.7810e+00, -4.5934e+01
8.91569934e+02, -3.6837e+00, -4.5151e+01
8.71481464e+02, -3.5965e+00, -4.4585e+01
8.51845618e+02, -3.5327e+00, -4.3796e+01
8.32652199e+02, -3.4451e+00, -4.2937e+01
8.13891238e+02, -3.3344e+00, -4.2165e+01
7.95552991e+02, -3.2788e+00, -4.1470e+01
7.77627933e+02, -3.1927e+00, -4.0639e+01
7.60106755e+02, -3.1485e+00, -3.9966e+01
7.42980356e+02, -3.0699e+00, -3.9432e+01
