% Moku:Go Frequency Response Analyzer
% Channel 1, DC coupling, 10 Vpp range, amplitude 100 mVpp, offset 0.000 0 V, phase 0.000 deg
% Channel 2, DC coupling, 10 Vpp range, amplitude 100 mVpp, offset 0.000 0 V, phase 0.000 deg
% Logarithmic sweep from 15.08001 MHz to 165.7404 Hz with 512 pts, dynamic amplitude mode off, measuring fundamental, normalization off
% Averaging time 2.00 ms, 1 cycles; Settling time 100 us, 1 cycles
% Acquired 2023-10-26 T 12:13:14 +0100
% Frequency (Hz), Channel 1 Magnitude (dB), Channel 1 Phase (deg)
7.91221034e+03, -7.9391e+00, -8.0223e+01
7.73737018e+03, -7.7896e+00, -7.9408e+01
7.56639355e+03, -7.5884e+00, -7.8568e+01
7.39919507e+03, -7.4145e+00, -7.7702e+01
7.23569127e+03, -7.2430e+00, -7.6829e+01
7.07580049e+03, -7.1062e+00, -7.6137e+01
6.91944291e+03, -6.9174e+00, -7.5190e+01
6.76654043e+03, -6.7699e+00, -7.4345e+01
6.61701672e+03, -6.6104e+00, -7.3585e+01
6.47079712e+03, -6.4528e+00, -7.2739e+01
6.32780860e+03, -6.2985e+00, -7.1934e+01
6.18797977e+03, -6.1216e+00, -7.1164e+01
6.05124081e+03, -5.9913e+00, -7.0055e+01
5.91752344e+03, -5.8495e+00, -6.9208e+01
5.78676090e+03, -5.7215e+00, -6.8466e+01
5.65888788e+03, -5.5754e+00, -6.7635e+01
5.53384054e+03, -5.4290e+00, -6.6910e+01
5.41155643e+03, -5.3050e+00, -6.5971e+01
5.29197449e+03, -5.1548e+00, -6.5128e+01
5.17503502e+03, -5.0272e+00, -6.4226e+01
5.06067962e+03, -4.8704e+00, -6.3402e+01
4.94885119e+03, -4.7531e+00, -6.2663e+01
4.83949389e+03, -4.6017e+00, -6.1740e+01
4.73255312e+03, -4.4674e+00, -6.0979e+01
4.62797547e+03, -4.3574e+00, -6.0060e+01
4.52570873e+03, -4.2299e+00, -5.9258e+01
4.42570182e+03, -4.1068e+00, -5.8505e+01
4.32790482e+03, -3.9937e+00, -5.7686e+01
4.23226889e+03, -3.8600e+00, -5.6796e+01
4.13874628e+03, -3.7559e+00, -5.5965e+01
4.04729028e+03, -3.6507e+00, -5.5186e+01
3.95785524e+03, -3.5372e+00, -5.4350e+01
3.87039648e+03, -3.4399e+00, -5.3504e+01
3.78487035e+03, -3.3335e+00, -5.2762e+01
3.70123413e+03, -3.2396e+00, -5.1878e+01
3.61944606e+03, -3.1385e+00, -5.1084e+01
