"t(s)","a(m/s²)"
3.621303308E1,9.775122528E0
3.622302108E1,9.779014435E0
3.623301008E1,9.753567352E0
3.624299808E1,9.778265991E0
3.625298608E1,9.755812683E0
3.626297208E1,9.756860504E0
3.627295908E1,9.749376068E0
3.628294608E1,9.779164124E0
3.629293208E1,9.770482178E0
3.630291808E1,9.759554901E0
3.631290608E1,9.772428131E0
3.632289208E1,9.767638092E0
3.633287908E1,9.756261749E0
3.634286608E1,9.779014435E0
3.635285408E1,9.764644318E0
3.636284008E1,9.770332489E0
3.637282708E1,9.778565369E0
3.638281308E1,9.789193268E0
3.639280108E1,9.776020660E0
3.640278808E1,9.752070465E0
3.641277408E1,9.771529999E0
3.642276108E1,9.758806458E0
3.643274808E1,9.756261749E0
3.644273608E1,9.774523773E0
3.645272308E1,9.772128754E0
3.646271108E1,9.776170349E0
3.647269808E1,9.765542450E0
3.648268508E1,9.755363617E0
3.649267208E1,9.761500854E0
3.650265908E1,9.778415680E0
3.651264608E1,9.772428131E0
3.652263308E1,9.792037354E0
3.653262108E1,9.760003967E0
3.654260908E1,9.749076691E0
3.655259708E1,9.762099609E0
3.656258408E1,9.761351166E0
3.657257208E1,9.758956146E0
3.658256108E1,9.762398987E0
3.659254708E1,9.767338715E0
3.660253408E1,9.746981049E0
3.661252008E1,9.761800232E0
3.662250708E1,9.753567352E0
3.663249308E1,9.776619415E0
3.664248108E1,9.761500854E0
3.665246808E1,9.786648560E0
3.666245608E1,9.787846069E0
3.667244308E1,9.752818909E0
3.668242908E1,9.741891632E0
3.669241408E1,9.768087158E0
3.670240125E1,9.752669220E0
3.671238825E1,9.748328247E0
3.672237425E1,9.751771088E0
3.673236125E1,9.755513306E0
3.674234825E1,9.780062256E0
3.675233425E1,9.770631866E0
3.676232125E1,9.778864746E0
3.677230825E1,9.775272217E0
3.678229525E1,9.753717041E0
3.679228325E1,9.772428131E0
3.680227025E1,9.764494629E0
3.681225725E1,9.759554901E0
3.682224425E1,9.770781555E0
3.683223025E1,9.757608948E0
3.684221625E1,9.756710815E0
3.685220425E1,9.764344940E0
3.686219125E1,9.765692139E0
3.687218025E1,9.771979065E0
3.688216725E1,9.779463501E0
3.689215325E1,9.769434357E0
3.690214125E1,9.771080933E0
3.691212825E1,9.763596497E0
3.692211625E1,9.758656769E0
3.693210325E1,9.787097626E0
3.694209025E1,9.773026886E0
3.695207825E1,9.772428131E0
3.696206525E1,9.762398987E0
3.697205225E1,9.767638092E0
3.698203925E1,9.763446808E0
3.699202925E1,9.756561127E0
3.700201725E1,9.751771088E0
3.701200425E1,9.767189026E0
3.702199125E1,9.775721283E0
3.703197825E1,9.770182800E0
3.704196525E1,9.775721283E0
3.705195225E1,9.768236847E0
3.706193825E1,9.777517548E0
3.707192625E1,9.776769104E0
3.708191325E1,9.763446808E0
3.709190125E1,9.766590271E0
3.710188825E1,9.771829376E0
3.711187625E1,9.759255524E0
3.712186225E1,9.770631866E0
3.713184825E1,9.777816925E0
3.714183425E1,9.764794006E0
3.715182225E1,9.774374084E0
3.716181025E1,9.765841827E0
3.717179725E1,9.763596497E0
3.718178425E1,9.759105835E0
3.719177025E1,9.778864746E0
3.720175725E1,9.769434357E0
3.721174425E1,9.755962372E0
3.722173025E1,9.782008209E0
3.723171625E1,9.764195251E0
3.724170425E1,9.745334473E0
3.725169125E1,9.766590271E0
3.726167725E1,9.798324280E0
3.727166325E1,9.765841827E0
3.728165125E1,9.764045563E0
3.729163825E1,9.770332489E0
3.730162425E1,9.766141205E0
3.731161125E1,9.759854279E0
3.732159825E1,9.757309570E0
3.733158625E1,9.761500854E0
3.734157425E1,9.772278442E0
3.735156125E1,9.770482178E0
3.736154925E1,9.764045563E0
3.737153625E1,9.765841827E0
3.738152225E1,9.757459259E0
3.739150925E1,9.770182800E0
3.740149625E1,9.776918793E0
3.741148325E1,9.763297119E0
3.742147025E1,9.749376068E0
3.743145725E1,9.764195251E0
3.744144425E1,9.762398987E0
3.745143125E1,9.774374084E0
3.746141825E1,9.762398987E0
3.747140725E1,9.775721283E0
3.748139425E1,9.775122528E0
3.749138225E1,9.768236847E0
3.750137125E1,9.773176575E0
3.751135925E1,9.775721283E0
3.752134725E1,9.767638092E0
3.753133625E1,9.759105835E0
3.754132325E1,9.774074707E0
3.755131125E1,9.768386536E0
3.756129825E1,9.757309570E0
3.757128725E1,9.764195251E0
3.758127425E1,9.776769104E0
3.759126225E1,9.755662994E0
3.760125025E1,9.768386536E0
3.761123625E1,9.748178558E0
3.762122325E1,9.758806458E0
3.763121025E1,9.772428131E0
3.764119725E1,9.774074707E0
3.765118325E1,9.782756653E0
3.766116925E1,9.781708832E0
3.767115625E1,9.774074707E0
3.768114325E1,9.769883423E0
3.769112925E1,9.763446808E0
3.770111625E1,9.772428131E0
3.771110208E1,9.767488403E0
3.772108808E1,9.775122528E0
3.773107508E1,9.760453033E0
3.774106108E1,9.762099609E0
3.775104808E1,9.765841827E0
3.776103408E1,9.775421906E0
3.777102308E1,9.771380310E0
3.778101008E1,9.774823151E0
3.779099708E1,9.769134979E0
3.780098508E1,9.775272217E0
3.781097108E1,9.762249298E0
3.782095808E1,9.776170349E0
3.783094508E1,9.765093384E0
3.784093208E1,9.768685913E0
3.785091808E1,9.773925018E0
3.786090608E1,9.752369843E0
3.787089308E1,9.767338715E0
3.788087908E1,9.764344940E0
3.789086608E1,9.768835602E0
3.790085308E1,9.770781555E0
3.791083908E1,9.771230621E0
3.792082508E1,9.767787781E0
3.793081108E1,9.776918793E0
3.794079708E1,9.772428131E0
3.795078408E1,9.764794006E0
3.796077108E1,9.757608948E0
3.797075808E1,9.765692139E0
3.798074508E1,9.767039337E0
3.799073408E1,9.765093384E0
3.800072208E1,9.768985291E0
3.801071008E1,9.773925018E0
3.802069808E1,9.758207703E0
3.803068508E1,9.747280426E0
3.804067308E1,9.771380310E0
3.805066108E1,9.764195251E0
3.806064808E1,9.768536224E0
3.807063608E1,9.777517548E0
3.808062308E1,9.777068481E0
3.809061008E1,9.762698364E0
3.810059708E1,9.762698364E0
3.811058508E1,9.753717041E0
3.812057108E1,9.757608948E0
3.813055808E1,9.776918793E0
3.814054508E1,9.767488403E0
3.815053308E1,9.764794006E0
3.816052008E1,9.763147430E0
3.817050808E1,9.767937469E0
3.818049608E1,9.770033112E0
3.819048308E1,9.774673462E0
3.820047108E1,9.784253540E0
3.821046008E1,9.782906342E0
3.822044708E1,9.789193268E0
3.823043508E1,9.771380310E0
3.824042208E1,9.765392761E0
3.825040908E1,9.774523773E0
3.826039608E1,9.765093384E0
3.827038308E1,9.779613190E0
3.828037108E1,9.768985291E0
3.829035908E1,9.774074707E0
3.830034708E1,9.757608948E0
3.831033508E1,9.754166107E0
3.832032308E1,9.759854279E0
3.833031108E1,9.757608948E0
3.834029908E1,9.774823151E0
3.835028708E1,9.780960388E0
3.836027308E1,9.777517548E0
3.837026008E1,9.766440582E0
3.838024708E1,9.755513306E0
3.839023408E1,9.749226379E0
3.840022008E1,9.764494629E0
3.841020808E1,9.771080933E0
3.842019608E1,9.770482178E0
3.843018308E1,9.770631866E0
3.844017008E1,9.769284668E0
3.845015608E1,9.771679688E0
3.846014208E1,9.774523773E0
3.847012908E1,9.760303345E0
3.848011708E1,9.772577820E0
3.849010408E1,9.753717041E0
3.850009208E1,9.766739960E0
3.851007808E1,9.757908325E0
3.852006408E1,9.761201477E0
3.853005008E1,9.771380310E0
3.854003708E1,9.770781555E0
3.855002308E1,9.777667236E0
3.856000908E1,9.782008209E0
3.856999808E1,9.758058014E0
3.857998508E1,9.761949921E0
3.858997208E1,9.763746185E0
3.859996008E1,9.763446808E0
3.860994708E1,9.749226379E0
3.861993308E1,9.758207703E0
3.862991908E1,9.768236847E0
3.863990708E1,9.767638092E0
3.864989408E1,9.781559143E0
3.865988108E1,9.794731750E0
3.866986808E1,9.772877197E0
3.867985408E1,9.764045563E0
3.868984108E1,9.745035095E0
3.869982708E1,9.760453033E0
3.870981296E1,9.757159882E0
3.871979996E1,9.750723267E0
3.872978796E1,9.765841827E0
3.873977496E1,9.757608948E0
3.874976096E1,9.752369843E0
3.875974796E1,9.757159882E0
3.876973596E1,9.783355408E0
3.877972296E1,9.784852295E0
3.878971096E1,9.764195251E0
3.879969896E1,9.768685913E0
3.880968496E1,9.770482178E0
3.881967096E1,9.756112061E0
3.882965796E1,9.771080933E0
3.883964496E1,9.776619415E0
3.884963096E1,9.777966614E0
3.885961796E1,9.764045563E0
3.886960296E1,9.761201477E0
3.887958896E1,9.761650543E0
3.888957496E1,9.758806458E0
3.889956196E1,9.764494629E0
3.890954996E1,9.763895874E0
3.891953696E1,9.762249298E0
3.892952396E1,9.773775330E0
3.893951096E1,9.784852295E0
3.894949796E1,9.776469727E0
3.895948496E1,9.767189026E0
3.896947196E1,9.777218170E0
3.897945896E1,9.763596497E0
3.898944496E1,9.775571594E0
3.899943196E1,9.777816925E0
3.900941896E1,9.775122528E0
3.901940496E1,9.772278442E0
3.902939196E1,9.781409454E0
3.903937996E1,9.781708832E0
3.904936696E1,9.769733734E0
3.905935396E1,9.746382294E0
3.906934096E1,9.744885406E0
3.907932796E1,9.757010193E0
3.908931496E1,9.715546417E0
3.909930296E1,9.770781555E0
3.910929096E1,9.768685913E0
3.911927896E1,9.782307587E0
3.912926696E1,9.792187042E0
3.913925396E1,9.784403229E0
3.914924196E1,9.760902100E0
3.915922796E1,9.750423889E0
3.916921396E1,9.760453033E0
3.917920196E1,9.761201477E0
3.918918896E1,9.761500854E0
3.919917596E1,9.771230621E0
3.920916296E1,9.776769104E0
3.921914996E1,9.781559143E0
3.922913496E1,9.776918793E0
3.923912296E1,9.744735718E0
3.924910896E1,9.770482178E0
3.925909596E1,9.759255524E0
3.926908196E1,9.748927002E0
3.927906996E1,9.751771088E0
3.928905596E1,9.762249298E0
3.929904296E1,9.771829376E0
3.930902996E1,9.784852295E0
3.931901696E1,9.789043579E0
3.932900296E1,9.769134979E0
3.933898896E1,9.760303345E0
3.934897496E1,9.752818909E0
3.935895996E1,9.758507080E0
3.936894696E1,9.747729492E0
3.937893196E1,9.764943695E0
3.938891896E1,9.777667236E0
3.939890496E1,9.778415680E0
3.940889196E1,9.785301361E0
3.941887796E1,9.771080933E0
3.942886296E1,9.766141205E0
3.943884896E1,9.754914551E0
3.944883396E1,9.756561127E0
3.945881996E1,9.769134979E0
3.946880696E1,9.779014435E0
3.947879196E1,9.774374084E0
3.948877896E1,9.763895874E0
3.949876596E1,9.748328247E0
3.950875196E1,9.757159882E0
3.951873796E1,9.760602722E0
3.952872396E1,9.773625641E0
3.953870996E1,9.780361633E0
3.954869696E1,9.771979065E0
3.955868396E1,9.784403229E0
3.956867096E1,9.774673462E0
3.957865896E1,9.757010193E0
3.958864596E1,9.769284668E0
3.959863396E1,9.758357391E0
3.960862096E1,9.757908325E0
3.961860696E1,9.760752411E0
3.962859396E1,9.759255524E0
3.963857996E1,9.757159882E0
3.964856696E1,9.761650543E0
3.965855396E1,9.770931244E0
3.966854096E1,9.776769104E0
3.967852796E1,9.774823151E0
3.968851496E1,9.772128754E0
3.969850096E1,9.775122528E0
3.970848787E1,9.762099609E0
3.971847487E1,9.767039337E0
3.972846187E1,9.770033112E0
3.973844987E1,9.771230621E0
3.974843787E1,9.764195251E0
3.975842587E1,9.763147430E0
3.976841387E1,9.766290894E0
3.977840187E1,9.757159882E0
3.978838787E1,9.736652527E0
3.979837587E1,9.767488403E0
3.980836387E1,9.770332489E0
3.981835187E1,9.764045563E0
3.982834087E1,9.778415680E0
3.983832987E1,9.774074707E0
3.984831687E1,9.758956146E0
3.985830487E1,9.780960388E0
3.986829287E1,9.771080933E0
3.987828087E1,9.763895874E0
3.988826787E1,9.777068481E0
3.989825587E1,9.771979065E0
3.990824387E1,9.757608948E0
3.991823287E1,9.748178558E0
3.992822087E1,9.769134979E0
3.993820887E1,9.775272217E0
3.994819687E1,9.773775330E0
3.995818487E1,9.789642334E0
3.996817288E1,9.770931244E0
3.997816187E1,9.777517548E0
3.998814987E1,9.772428131E0
3.999813787E1,9.774074707E0
4.000812587E1,9.772877197E0
4.001811287E1,9.770482178E0
4.002810087E1,9.782157898E0
4.003808887E1,9.764943695E0
4.004807687E1,9.771230621E0
4.005806387E1,9.760453033E0
4.006805187E1,9.771380310E0
4.007803887E1,9.770033112E0
4.008802687E1,9.773925018E0
4.009801587E1,9.782906342E0
4.010800288E1,9.810000000E0
4.011798987E1,9.844278717E0
4.012797787E1,9.869576111E0
4.013796587E1,9.837991791E0
4.014795187E1,9.699080658E0
4.015793887E1,9.611213379E0
4.016792687E1,9.628726959E0
4.017791087E1,9.719138947E0
4.018788687E1,9.827363892E0
4.019785687E1,9.859397278E0
4.020782587E1,9.827663269E0
4.021779587E1,9.794282684E0
4.022776487E1,9.778864746E0
4.023773387E1,9.769134979E0
4.024770387E1,9.766739960E0
4.025767287E1,9.770631866E0
4.026764187E1,9.763446808E0
4.027761187E1,9.715247040E0
4.028758087E1,9.695787506E0
4.029754987E1,9.699978790E0
4.030751987E1,9.740843811E0
4.031748887E1,9.778864746E0
4.032745787E1,9.816286926E0
4.033742787E1,9.810748444E0
4.034739687E1,9.792187042E0
4.035736687E1,9.769434357E0
4.036733587E1,9.753267975E0
4.037730487E1,9.756561127E0
4.038727488E1,9.734407196E0
4.039724387E1,9.751322021E0
4.040721287E1,9.780511322E0
4.041718287E1,9.795031128E0
4.042715187E1,9.796078949E0
4.043712087E1,9.797426147E0
4.044709087E1,9.784702606E0
4.045705987E1,9.782606964E0
4.046702887E1,9.772278442E0
4.047699887E1,9.742041321E0
4.048696787E1,9.746382294E0
4.049693787E1,9.748477936E0
4.050690687E1,9.756860504E0
4.051687587E1,9.762997742E0
4.052684587E1,9.771829376E0
4.053681487E1,9.797276459E0
4.054678387E1,9.805509338E0
4.055675387E1,9.778265991E0
4.056672287E1,9.779762878E0
4.057669187E1,9.767937469E0
4.058666187E1,9.744586029E0
4.059663087E1,9.771679688E0
4.060660087E1,9.775122528E0
4.061656987E1,9.778565369E0
4.062653887E1,9.752968597E0
4.063650887E1,9.754615173E0
4.064647787E1,9.775421906E0
4.065644688E1,9.770631866E0
4.066641687E1,9.748178558E0
4.067638587E1,9.762698364E0
4.068635487E1,9.758956146E0
4.069632487E1,9.770781555E0
4.070629437E1,9.761051788E0
4.071626337E1,9.751920776E0
4.072623337E1,9.754016418E0
4.073620237E1,9.762997742E0
4.074617237E1,9.780511322E0
4.075614137E1,9.792486420E0
4.076611037E1,9.760303345E0
4.077608037E1,9.785451050E0
4.078604937E1,9.783355408E0
4.079601837E1,9.763596497E0
4.080598837E1,9.762398987E0
4.081595737E1,9.762548676E0
4.082592737E1,9.769733734E0
4.083589637E1,9.766290894E0
4.084586537E1,9.770631866E0
4.085583537E1,9.772877197E0
4.086580437E1,9.775870972E0
4.087577337E1,9.753118286E0
4.088574337E1,9.774224396E0
4.089571237E1,9.767488403E0
4.090568137E1,9.771829376E0
4.091565137E1,9.770332489E0
4.092562037E1,9.751022644E0
4.093558937E1,9.755363617E0
4.094555937E1,9.759554901E0
4.095552837E1,9.768685913E0
4.096549837E1,9.766889648E0
4.097546737E1,9.774823151E0
4.098543637E1,9.780810699E0
4.099540637E1,9.779762878E0
4.100537537E1,9.771679688E0
4.101534437E1,9.753866730E0
4.102531437E1,9.740694122E0
4.103528337E1,9.752669220E0
4.104525337E1,9.766290894E0
4.105522237E1,9.770931244E0
4.106519137E1,9.764045563E0
4.107516137E1,9.772727509E0
4.108513037E1,9.785600739E0
4.109509937E1,9.764344940E0
4.110506938E1,9.771080933E0
4.111503837E1,9.756710815E0
4.112500737E1,9.748028870E0
4.113497737E1,9.759105835E0
4.114494637E1,9.765243073E0
4.115491637E1,9.771080933E0
4.116488537E1,9.760602722E0
4.117485437E1,9.767787781E0
4.118482437E1,9.772727509E0
4.119479337E1,9.787995758E0
4.120476237E1,9.780062256E0
4.121473237E1,9.765243073E0
4.122470137E1,9.771230621E0
4.123467137E1,9.778715057E0
4.124464037E1,9.765392761E0
4.125460937E1,9.764344940E0
4.126457937E1,9.779164124E0
4.127454837E1,9.781110077E0
4.128451737E1,9.769584045E0
4.129448737E1,9.774374084E0
4.130445637E1,9.775122528E0
4.131442537E1,9.771529999E0
4.132439537E1,9.763297119E0
4.133436437E1,9.776469727E0
4.134433437E1,9.775571594E0
4.135430337E1,9.751322021E0
4.136427237E1,9.739197235E0
4.137424237E1,9.754914551E0
4.138421137E1,9.762548676E0
4.139418037E1,9.767638092E0
4.140415037E1,9.777517548E0
4.141411937E1,9.782606964E0
4.142408837E1,9.785451050E0
4.143405837E1,9.779912567E0
4.144402737E1,9.770631866E0
4.145399737E1,9.767488403E0
4.146396637E1,9.764494629E0
4.147393537E1,9.762398987E0
4.148390537E1,9.773775330E0
4.149387437E1,9.771230621E0
4.150384337E1,9.760003967E0
4.151381337E1,9.756112061E0
4.152378237E1,9.771679688E0
4.153375237E1,9.767787781E0
4.154372137E1,9.774673462E0
4.155369037E1,9.768536224E0
4.156366037E1,9.761351166E0
4.157362937E1,9.759854279E0
4.158359838E1,9.767787781E0
4.159356837E1,9.759554901E0
4.160353737E1,9.777068481E0
4.161350737E1,9.767638092E0
4.162347637E1,9.763895874E0
4.163344537E1,9.762848053E0
4.164341537E1,9.773326263E0
4.165338437E1,9.766889648E0
4.166335337E1,9.752220154E0
4.167332337E1,9.765243073E0
4.168329237E1,9.755064240E0
4.169326137E1,9.768835602E0
4.170323137E1,9.764794006E0
4.171320021E1,9.769883423E0
4.172317021E1,9.761949921E0
4.173313921E1,9.760752411E0
4.174310821E1,9.765692139E0
4.175307821E1,9.774823151E0
4.176304721E1,9.757608948E0
4.177301621E1,9.756561127E0
4.178298621E1,9.762848053E0
4.179295521E1,9.759405212E0
4.180292521E1,9.759854279E0
4.181289421E1,9.758207703E0
4.182286321E1,9.766290894E0
4.183283321E1,9.760902100E0
4.184280221E1,9.774374084E0
4.185277121E1,9.771230621E0
4.186274121E1,9.781110077E0
4.187271021E1,9.778415680E0
4.188268021E1,9.752968597E0
4.189264921E1,9.760902100E0
4.190261821E1,9.760003967E0
4.191258821E1,9.771979065E0
4.192255721E1,9.772877197E0
4.193252621E1,9.765093384E0
4.194249621E1,9.760752411E0
4.195246521E1,9.763746185E0
4.196243521E1,9.758806458E0
4.197240421E1,9.758656769E0
4.198237321E1,9.760303345E0
4.199234321E1,9.784253540E0
4.200231221E1,9.773925018E0
4.201228121E1,9.773176575E0
4.202225121E1,9.768236847E0
4.203222021E1,9.785900116E0
4.204218921E1,9.770182800E0
4.205215921E1,9.767338715E0
4.206212821E1,9.765093384E0
4.207209821E1,9.775421906E0
4.208206721E1,9.765692139E0
4.209203621E1,9.763895874E0
4.210200621E1,9.760902100E0
4.211197521E1,9.751621399E0
4.212194521E1,9.759105835E0
4.213191421E1,9.779164124E0
4.214188321E1,9.764195251E0
4.215185321E1,9.775122528E0
4.216182221E1,9.792636108E0
4.217179121E1,9.784403229E0
4.218176121E1,9.767039337E0
4.219173021E1,9.763895874E0
4.220171221E1,9.762997742E0
4.221169821E1,9.772577820E0
4.222168321E1,9.738149414E0
4.223166921E1,9.758058014E0
4.224165421E1,9.763446808E0
4.225163921E1,9.758207703E0
4.226162421E1,9.768386536E0
4.227160821E1,9.766739960E0
4.228159321E1,9.777218170E0
4.229157821E1,9.769284668E0
4.230156221E1,9.764943695E0
4.231154721E1,9.758956146E0
4.232153121E1,9.770033112E0
4.233151521E1,9.770482178E0
4.234150021E1,9.773326263E0
4.235148521E1,9.776769104E0
4.236147021E1,9.760003967E0
4.237145521E1,9.773176575E0
4.238143921E1,9.761201477E0
4.239142321E1,9.762548676E0
4.240140821E1,9.767638092E0
4.241139321E1,9.768536224E0
4.242137721E1,9.774374084E0
4.243136221E1,9.766739960E0
4.244134821E1,9.769434357E0
4.245133221E1,9.775721283E0
4.246131721E1,9.758207703E0
4.247130221E1,9.753567352E0
4.248128721E1,9.741741943E0
4.249127421E1,9.758806458E0
4.250125921E1,9.784702606E0
4.251124421E1,9.777068481E0
4.252122921E1,9.771080933E0
4.253121621E1,9.782307587E0
4.254120221E1,9.764943695E0
4.255118821E1,9.768835602E0
4.256117421E1,9.770631866E0
4.257115821E1,9.771230621E0
4.258114221E1,9.746382294E0
4.259112721E1,9.760602722E0
4.260111221E1,9.753417664E0
4.261109721E1,9.765243073E0
4.262108321E1,9.767488403E0
4.263106921E1,9.778415680E0
4.264105521E1,9.768835602E0
4.265104021E1,9.758656769E0
4.266102521E1,9.763446808E0
4.267101021E1,9.766590271E0
4.268099621E1,9.765542450E0
4.269098121E1,9.763746185E0
4.270096621E1,9.771679688E0
4.271095100E1,9.768835602E0
4.272093600E1,9.762099609E0
4.273092200E1,9.762398987E0
4.274090800E1,9.764794006E0
4.275089300E1,9.765542450E0
4.276087700E1,9.780661011E0
4.277086200E1,9.776619415E0
4.278084700E1,9.774523773E0
4.279083200E1,9.773176575E0
4.280081600E1,9.751022644E0
4.281080100E1,9.770631866E0
4.282078700E1,9.769284668E0
4.283077300E1,9.794132996E0
4.284075900E1,9.769584045E0
4.285074400E1,9.766739960E0
4.286073000E1,9.776769104E0
4.287071700E1,9.771380310E0
4.288070300E1,9.759704590E0
4.289068800E1,9.767787781E0
4.290067400E1,9.778715057E0
4.291065900E1,9.767638092E0
4.292064600E1,9.780960388E0
4.293063100E1,9.769584045E0
4.294061800E1,9.775571594E0
4.295060400E1,9.769883423E0
4.296059100E1,9.782307587E0
4.297057700E1,9.777816925E0
4.298056300E1,9.756561127E0
4.299054900E1,9.758357391E0
4.300053600E1,9.771529999E0
4.301052200E1,9.763147430E0
4.302050900E1,9.769584045E0
4.303049500E1,9.773925018E0
4.304048100E1,9.771679688E0
4.305046700E1,9.763746185E0
4.306045300E1,9.794881439E0
4.307043800E1,9.796528015E0
4.308042400E1,9.763297119E0
4.309041000E1,9.768087158E0
4.310039600E1,9.757758636E0
4.311038200E1,9.757010193E0
4.312036900E1,9.766440582E0
4.313035600E1,9.778715057E0
4.314034200E1,9.762099609E0
4.315032700E1,9.771529999E0
4.316031400E1,9.760602722E0
4.317030000E1,9.765542450E0
4.318028700E1,9.761800232E0
4.319027300E1,9.771080933E0
4.320026000E1,9.766889648E0
4.321024600E1,9.765392761E0
4.322023300E1,9.745484161E0
4.323021900E1,9.756112061E0
4.324020600E1,9.744286652E0
4.325019300E1,9.772877197E0
4.326018000E1,9.766290894E0
4.327016600E1,9.762099609E0
4.328015300E1,9.771979065E0
4.329013900E1,9.776020660E0
4.330012500E1,9.767338715E0
4.331011300E1,9.766739960E0
4.332010100E1,9.777068481E0
4.333008900E1,9.766440582E0
4.334007800E1,9.767189026E0
4.335006500E1,9.773026886E0
4.336005300E1,9.758806458E0
4.337004000E1,9.748028870E0
4.338002700E1,9.748777313E0
4.339001500E1,9.762698364E0
4.340000100E1,9.772727509E0
4.340998800E1,9.767488403E0
4.341997500E1,9.770781555E0
4.342996200E1,9.766889648E0
4.343994900E1,9.770033112E0
4.344993600E1,9.766889648E0
4.345992300E1,9.774374084E0
4.346991100E1,9.795180817E0
4.347989800E1,9.769434357E0
4.348988600E1,9.748477936E0
4.349987300E1,9.743987274E0
4.350986100E1,9.757758636E0
4.351984900E1,9.770482178E0
4.352983700E1,9.776619415E0
4.353982600E1,9.779164124E0
4.354981400E1,9.792037354E0
4.355980100E1,9.785301361E0
4.356978900E1,9.764494629E0
4.357977600E1,9.778415680E0
4.358976200E1,9.749675446E0
4.359974900E1,9.758806458E0
4.360973500E1,9.751621399E0
4.361972200E1,9.767338715E0
4.362970800E1,9.751621399E0
4.363969400E1,9.761201477E0
4.364968000E1,9.762099609E0
4.365966600E1,9.763297119E0
4.366965200E1,9.776020660E0
4.367963800E1,9.785900116E0
4.368962500E1,9.791887665E0
4.369961200E1,9.763446808E0
4.370959812E1,9.751172333E0
4.371958412E1,9.752369843E0
4.372957012E1,9.752968597E0
4.373955612E1,9.760003967E0
4.374954212E1,9.767488403E0
4.375952712E1,9.783505096E0
4.376951212E1,9.768536224E0
4.377949812E1,9.755662994E0
4.378948512E1,9.753567352E0
4.379947112E1,9.766290894E0
4.380945612E1,9.772577820E0
4.381944212E1,9.785451050E0
4.382942812E1,9.782157898E0
4.383941512E1,9.756261749E0
4.384940113E1,9.758806458E0
4.385938812E1,9.754914551E0
4.386937412E1,9.760153656E0
4.387936113E1,9.757608948E0
4.388934712E1,9.764943695E0
4.389933312E1,9.779463501E0
4.390931912E1,9.774673462E0
4.391930612E1,9.752220154E0
4.392929312E1,9.741891632E0
4.393927912E1,9.760003967E0
4.394926512E1,9.767787781E0
4.395925112E1,9.777068481E0
4.396923712E1,9.778415680E0
4.397922412E1,9.785151672E0
4.398920912E1,9.771230621E0
4.399919612E1,9.761051788E0
4.400918112E1,9.770781555E0
4.401916612E1,9.768985291E0
4.402915312E1,9.756561127E0
4.403914012E1,9.765392761E0
4.404912712E1,9.764943695E0
4.405911512E1,9.773775330E0
4.406910212E1,9.778864746E0
4.407909013E1,9.773475952E0
4.408907712E1,9.758806458E0
4.409906412E1,9.774074707E0
4.410905013E1,9.780511322E0
4.411903712E1,9.774972839E0
4.412902412E1,9.762997742E0
4.413901112E1,9.754315796E0
4.414899912E1,9.772278442E0
4.415898812E1,9.765841827E0
4.416897512E1,9.763596497E0
4.417896112E1,9.761051788E0
4.418894812E1,9.778415680E0
4.419893612E1,9.776769104E0
4.420892312E1,9.761351166E0
4.421890912E1,9.762848053E0
4.422889512E1,9.743987274E0
4.423888212E1,9.770931244E0
4.424886912E1,9.779313812E0
4.425885612E1,9.783505096E0
4.426884312E1,9.783205719E0
4.427883012E1,9.779762878E0
4.428881812E1,9.775122528E0
4.429880512E1,9.761800232E0
4.430879112E1,9.763446808E0
4.431877912E1,9.765692139E0
4.432876713E1,9.770182800E0
4.433875412E1,9.769584045E0
4.434874112E1,9.771080933E0
4.435872812E1,9.759854279E0
4.436871412E1,9.757459259E0
4.437870112E1,9.768985291E0
4.438868812E1,9.757608948E0
4.439867612E1,9.762848053E0
4.440866312E1,9.775272217E0
4.441865112E1,9.770482178E0
4.442863812E1,9.757758636E0
4.443862512E1,9.747280426E0
4.444861112E1,9.755662994E0
4.445859712E1,9.767488403E0
4.446858412E1,9.776918793E0
4.447857112E1,9.784103851E0
4.448855612E1,9.769733734E0
4.449854212E1,9.770482178E0
4.450852812E1,9.776769104E0
4.451851412E1,9.784403229E0
4.452850112E1,9.764943695E0
4.453848812E1,9.775272217E0
4.454847412E1,9.769284668E0
4.455846112E1,9.743687897E0
4.456844912E1,9.748627625E0
4.457843712E1,9.758507080E0
4.458842412E1,9.757309570E0
4.459841212E1,9.786947937E0
4.460839912E1,9.783505096E0
4.461838612E1,9.762548676E0
4.462837313E1,9.784702606E0
4.463835912E1,9.782457275E0
4.464834612E1,9.758058014E0
4.465833313E1,9.760303345E0
4.466831912E1,9.770332489E0
4.467830612E1,9.766440582E0
4.468829212E1,9.771829376E0
4.469827912E1,9.765991516E0
4.470826512E1,9.766290894E0
4.471825075E1,9.753866730E0
4.472823875E1,9.753118286E0
4.473822575E1,9.771679688E0
4.474821375E1,9.780511322E0
4.475820075E1,9.778116302E0
4.476818575E1,9.765692139E0
4.477817175E1,9.775421906E0
4.478815775E1,9.777816925E0
4.479814575E1,9.769284668E0
4.480813175E1,9.771529999E0
4.481811775E1,9.779912567E0
4.482810475E1,9.760752411E0
4.483809175E1,9.763895874E0
4.484807775E1,9.767638092E0
4.485806375E1,9.766290894E0
4.486805075E1,9.767189026E0
4.487803775E1,9.759105835E0
4.488802375E1,9.769434357E0
4.489800975E1,9.767189026E0
4.490799475E1,9.768835602E0
4.491798075E1,9.785151672E0
4.492796575E1,9.759854279E0
