
Frequency (Hz), Channel 1 Magnitude (dB), Channel 1 Phase (deg)
1.95511419e+01, 2.1188e+01, 2.7775e-02
1.89679962e+01, 2.1199e+01, -5.2027e-03
1.84022438e+01, 2.1196e+01, 4.9733e-02
1.78533659e+01, 2.1186e+01, 4.2767e-02
1.73208593e+01, 2.1185e+01, -4.1106e-02
1.68042355e+01, 2.1184e+01, 2.0954e-02
1.63030209e+01, 2.1199e+01, -2.8362e-02
1.58167559e+01, 2.1192e+01, -7.1697e-03
1.53449946e+01, 2.1180e+01, 4.9787e-02
1.48873043e+01, 2.1186e+01, 5.0786e-03
1.44432654e+01, 2.1193e+01, 2.7153e-02
1.40124707e+01, 2.1196e+01, -1.3399e-02
1.35945252e+01, 2.1192e+01, 3.2037e-03
1.31890456e+01, 2.1187e+01, -6.0324e-02
1.27956601e+01, 2.1196e+01, 4.1278e-02
1.24140081e+01, 2.1195e+01, 6.4797e-02
1.20437394e+01, 2.1195e+01, 2.0652e-02
1.16845146e+01, 2.1191e+01, 1.5578e-02
1.13360043e+01, 2.1198e+01, 3.4013e-02
1.09978889e+01, 2.1197e+01, -3.1288e-03
1.06698584e+01, 2.1186e+01, 2.8656e-02
1.03516119e+01, 2.1177e+01, 3.5147e-02
1.00428577e+01, 2.1200e+01, 2.8276e-02
9.74331253e+00, 2.1199e+01, 5.8246e-02
9.45270185e+00, 2.1189e+01, 8.0370e-02
9.17075912e+00, 2.1190e+01, 4.7566e-02
8.89722580e+00, 2.1191e+01, -4.0299e-02
8.63185107e+00, 2.1183e+01, 1.2156e-02
8.37439160e+00, 2.1199e+01, 2.6036e-02
8.12461128e+00, 2.1195e+01, -1.6420e-02
7.88228108e+00, 2.1200e+01, -1.4282e-02
7.64717879e+00, 2.1200e+01, -2.6879e-02
7.41908882e+00, 2.1197e+01, 2.7338e-02
7.19780202e+00, 2.1201e+01, 3.3706e-02
6.98311547e+00, 2.1192e+01, 4.6140e-02
6.77483230e+00, 2.1195e+01, 3.2629e-03
6.57276153e+00, 2.1198e+01, -2.0513e-02
6.37671786e+00, 2.1198e+01, -2.1347e-02
6.18652153e+00, 2.1205e+01, -3.2200e-03
6.00199812e+00, 2.1202e+01, -1.4145e-02
5.82297843e+00, 2.1177e+01, 5.5448e-02
5.64929830e+00, 2.1184e+01, 3.3276e-02
5.48079848e+00, 2.1199e+01, 6.2358e-02
5.31732444e+00, 2.1199e+01, 4.2826e-02
5.15872630e+00, 2.1192e+01, 6.4953e-02
5.00485861e+00, 2.1178e+01, -3.8499e-02
4.85558028e+00, 2.1193e+01, 4.2594e-02
4.71075443e+00, 2.1180e+01, -1.7720e-02
4.57024826e+00, 2.1203e+01, 4.7246e-02
4.43393292e+00, 2.1199e+01, 2.1204e-02
4.30168341e+00, 2.1184e+01, 3.7558e-02
4.17337846e+00, 2.1186e+01, 4.3578e-02
4.04890043e+00, 2.1181e+01, -2.6558e-02
3.92813517e+00, 2.1192e+01, 9.0291e-03
