	mass_A
t	x
1.849667E1	-3.403631E1
1.850167E1	-3.269695E1
1.850500E1	-3.171689E1
1.851000E1	-3.035265E1
1.851333E1	-2.861242E1
1.851833E1	-2.792423E1
1.852167E1	-2.609492E1
1.852667E1	-2.467239E1
1.853000E1	-2.383383E1
1.853500E1	-2.207765E1
1.853833E1	-2.084563E1
1.854333E1	-1.997612E1
1.854667E1	-1.844496E1
1.855167E1	-1.692127E1
1.855500E1	-1.601446E1
1.856000E1	-1.468851E1
1.856333E1	-1.279903E1
1.856833E1	-1.206769E1
1.857167E1	-1.046881E1
1.857667E1	-8.795559E0
1.858000E1	-7.845266E0
1.858500E1	-6.103663E0
1.858833E1	-5.080924E0
1.859333E1	-4.233288E0
1.859667E1	-2.702456E0
1.860167E1	-7.928555E-1
1.860500E1	1.869624E-1
1.861000E1	1.845154E0
1.861333E1	2.801420E0
1.861833E1	3.768654E0
1.862167E1	5.375735E0
1.862667E1	7.626349E0
1.863000E1	8.509785E0
1.863500E1	1.082994E1
1.863833E1	1.061891E1
1.864333E1	1.239581E1
1.864667E1	1.436577E1
1.865167E1	1.532382E1
1.865500E1	1.741501E1
1.866000E1	1.815616E1
1.866333E1	2.002020E1
1.866833E1	2.060261E1
1.867167E1	2.254043E1
1.867667E1	2.400175E1
1.868000E1	2.467955E1
1.868500E1	2.613281E1
1.868833E1	2.821910E1
1.869333E1	2.873054E1
1.869667E1	3.081803E1
1.870167E1	3.210080E1
1.870500E1	3.348222E1
1.871000E1	3.511331E1
1.871333E1	3.617334E1
1.871833E1	3.803331E1
1.872167E1	3.865351E1
1.872667E1	3.945944E1
1.873000E1	4.179233E1
1.873500E1	4.313686E1
1.873833E1	4.405669E1
1.874333E1	4.602812E1
1.874667E1	4.682649E1
1.875167E1	4.778515E1
1.875500E1	4.958800E1
1.876000E1	5.110125E1
1.876333E1	5.180961E1
1.876833E1	5.352248E1
1.877167E1	5.500663E1
1.877667E1	5.570861E1
1.878000E1	5.655788E1
1.878500E1	5.872370E1
1.878833E1	6.000651E1
1.879333E1	6.055000E1
1.879667E1	6.147010E1
1.880167E1	6.333904E1
1.880500E1	6.484666E1
1.881000E1	6.566307E1
1.881333E1	6.649643E1
1.881833E1	6.800576E1
1.882167E1	6.929682E1
1.882667E1	7.097730E1
1.883000E1	7.213177E1
1.883500E1	7.306197E1
1.883833E1	7.469147E1
1.884167E1	7.633966E1
1.884667E1	7.681508E1
1.885000E1	7.775077E1
1.885500E1	7.902857E1
1.885833E1	8.007943E1
1.886333E1	8.171465E1
1.886667E1	8.256921E1
1.887167E1	8.430403E1
1.887500E1	8.479397E1
1.888000E1	8.578016E1
1.888333E1	8.677300E1
1.888833E1	8.784296E1
1.889167E1	8.881627E1
1.889667E1	8.988196E1
1.890000E1	9.124254E1
1.890500E1	9.181202E1
1.890833E1	9.305494E1
1.891333E1	9.405420E1
1.891667E1	9.537006E1
1.892167E1	9.644099E1
1.892500E1	9.725786E1
1.893000E1	9.856119E1
1.893333E1	9.936441E1
1.893833E1	1.002607E2
1.894167E1	1.010810E2
1.894667E1	1.022807E2
1.895000E1	1.027426E2
1.895500E1	1.042149E2
1.895833E1	1.046763E2
1.896333E1	1.061577E2
1.896667E1	1.072018E2
1.897167E1	1.082819E2
1.897500E1	1.091554E2
1.898000E1	1.101637E2
1.898333E1	1.109060E2
1.898833E1	1.110752E2
1.899167E1	1.117079E2
1.899667E1	1.131256E2
1.900000E1	1.138138E2
1.900500E1	1.140551E2
1.900833E1	1.146301E2
1.901333E1	1.156613E2
1.901667E1	1.159189E2
1.902167E1	1.170391E2
1.902500E1	1.169542E2
1.903000E1	1.180412E2
1.903333E1	1.180881E2
1.903833E1	1.193585E2
1.904167E1	1.198688E2
1.904667E1	1.196769E2
1.905000E1	1.207880E2
1.905500E1	1.208048E2
1.905833E1	1.212693E2
1.906333E1	1.223222E2
1.906667E1	1.228591E2
1.907167E1	1.234084E2
1.907500E1	1.237884E2
1.908000E1	1.242470E2
1.908333E1	1.245203E2
1.908833E1	1.253026E2
1.909167E1	1.249627E2
1.909667E1	1.255911E2
1.910000E1	1.263520E2
1.910500E1	1.258632E2
1.910833E1	1.263046E2
1.911333E1	1.271468E2
1.911667E1	1.267489E2
1.912167E1	1.271238E2
1.912500E1	1.275347E2
1.913000E1	1.281857E2
1.913333E1	1.282415E2
1.913833E1	1.276452E2
1.914167E1	1.278652E2
1.914667E1	1.279795E2
1.915000E1	1.278676E2
1.915500E1	1.278587E2
1.915833E1	1.279659E2
1.916333E1	1.284424E2
1.916667E1	1.275505E2
1.917167E1	1.275191E2
1.917500E1	1.287075E2
1.918000E1	1.273731E2
1.918333E1	1.286471E2
1.918833E1	1.272435E2
1.919167E1	1.287384E2
1.919667E1	1.272896E2
1.920000E1	1.288982E2
1.920500E1	1.286625E2
1.920833E1	1.285179E2
1.921333E1	1.286258E2
1.921667E1	1.287135E2
1.922167E1	1.287520E2
1.922500E1	1.286007E2
1.922833E1	1.278797E2
1.923333E1	1.261120E2
1.923667E1	1.280590E2
1.924167E1	1.274545E2
1.924500E1	1.265070E2
1.925000E1	1.254612E2
1.925333E1	1.259899E2
1.925833E1	1.244174E2
1.926167E1	1.257398E2
1.926667E1	1.239401E2
1.927000E1	1.247522E2
1.927500E1	1.237587E2
1.927833E1	1.223141E2
1.928333E1	1.220556E2
1.928667E1	1.228835E2
1.929167E1	1.221721E2
1.929500E1	1.201280E2
1.930000E1	1.204763E2
1.930333E1	1.208238E2
1.930833E1	1.196691E2
1.931167E1	1.199438E2
1.931667E1	1.170754E2
1.932000E1	1.182048E2
1.932500E1	1.162713E2
1.932833E1	1.154392E2
1.933333E1	1.154441E2
1.933667E1	1.149802E2
1.934167E1	1.142291E2
1.934500E1	1.131779E2
1.935000E1	1.129517E2
1.935333E1	1.122752E2
1.935833E1	1.109930E2
1.936167E1	1.101587E2
1.936667E1	1.097725E2
1.937000E1	1.093456E2
1.937500E1	1.079265E2
1.937833E1	1.067902E2
1.938333E1	1.059924E2
1.938667E1	1.050426E2
1.939167E1	1.038579E2
1.939500E1	1.029366E2
1.940000E1	1.020382E2
1.940333E1	1.007400E2
1.940833E1	9.999914E1
1.941167E1	9.890432E1
1.941667E1	9.792446E1
1.942000E1	9.714569E1
1.942500E1	9.583199E1
1.942833E1	9.499783E1
1.943333E1	9.408053E1
1.943667E1	9.288510E1
1.944167E1	9.198528E1
1.944500E1	9.110999E1
1.945000E1	8.989301E1
1.945333E1	8.908744E1
1.945833E1	8.786984E1
1.946167E1	8.741204E1
1.946667E1	8.628747E1
1.947000E1	8.504056E1
1.947500E1	8.426179E1
1.947833E1	8.306190E1
1.948333E1	8.203025E1
1.948667E1	8.126341E1
1.949167E1	7.996546E1
1.949500E1	7.820480E1
1.950000E1	7.700319E1
1.950333E1	7.630236E1
1.950833E1	7.507907E1
1.951167E1	7.436448E1
1.951667E1	7.285879E1
1.952000E1	7.153492E1
1.952500E1	6.999869E1
1.952833E1	6.905645E1
1.953333E1	6.815800E1
1.953667E1	6.693295E1
1.954167E1	6.517966E1
1.954500E1	6.387025E1
1.955000E1	6.301274E1
1.955333E1	6.094112E1
1.955833E1	5.973989E1
1.956167E1	5.919003E1
1.956667E1	5.766613E1
1.957000E1	5.585855E1
1.957500E1	5.498605E1
1.957833E1	5.333687E1
1.958333E1	5.183998E1
1.958667E1	5.073001E1
1.959167E1	4.897154E1
1.959500E1	4.804483E1
1.960000E1	4.706375E1
1.960333E1	4.553416E1
1.960833E1	4.404216E1
1.961167E1	4.262795E1
1.961667E1	4.091994E1
1.962000E1	3.992508E1
1.962333E1	3.818474E1
1.962833E1	3.679577E1
1.963167E1	3.559499E1
1.963667E1	3.397375E1
1.964000E1	3.271192E1
1.964500E1	3.124773E1
1.964833E1	3.012435E1
1.965333E1	2.930381E1
1.965667E1	2.783681E1
1.966167E1	2.607579E1
1.966500E1	2.531064E1
1.967000E1	2.419575E1
1.967333E1	2.220519E1
1.967833E1	2.074116E1
1.968167E1	1.961779E1
1.968667E1	1.779493E1
1.969000E1	1.663757E1
1.969500E1	1.509220E1
1.969833E1	1.418212E1
1.970333E1	1.323699E1
1.970667E1	1.131542E1
1.971167E1	9.760430E0
1.971500E1	8.900291E0
1.972000E1	6.898335E0
1.972333E1	5.799172E0
1.972833E1	4.178775E0
1.973167E1	3.294836E0
1.973667E1	2.272553E0
1.974000E1	5.951015E-1
1.974500E1	-1.161616E0
1.974833E1	-2.145258E0
1.975333E1	-3.883428E0
1.975667E1	-5.254802E0
1.976167E1	-6.457988E0
1.976500E1	-8.119610E0
1.977000E1	-8.813980E0
1.977333E1	-1.017125E1
1.977833E1	-1.205936E1
1.978167E1	-1.273756E1
1.978667E1	-1.409789E1
1.979000E1	-1.596817E1
1.979500E1	-1.697835E1
1.979833E1	-1.824011E1
1.980333E1	-1.992989E1
1.980667E1	-2.098258E1
1.981167E1	-2.187287E1
1.981500E1	-2.337986E1
1.982000E1	-2.496811E1
1.982333E1	-2.596163E1
1.982833E1	-2.724395E1
1.983167E1	-2.870484E1
1.983667E1	-3.012665E1
1.984000E1	-3.093777E1
1.984500E1	-3.202397E1
1.984833E1	-3.342324E1
1.985333E1	-3.506293E1
1.985667E1	-3.628127E1
1.986167E1	-3.698060E1
1.986500E1	-3.827467E1
1.987000E1	-3.964676E1
1.987333E1	-4.074882E1
1.987833E1	-4.200639E1
1.988167E1	-4.299743E1
1.988667E1	-4.375384E1
1.989000E1	-4.461324E1
1.989500E1	-4.555977E1
1.989833E1	-4.655697E1
1.990333E1	-4.813290E1
1.990667E1	-4.899436E1
1.991167E1	-4.997025E1
1.991500E1	-5.076212E1
1.992000E1	-5.174939E1
1.992333E1	-5.278319E1
1.992833E1	-5.439150E1
1.993167E1	-5.437158E1
1.993667E1	-5.647947E1
1.994000E1	-5.645028E1
1.994500E1	-5.843797E1
1.994833E1	-5.847875E1
1.995333E1	-6.007890E1
1.995667E1	-6.125956E1
1.996167E1	-6.166969E1
1.996500E1	-6.347962E1
1.997000E1	-6.442141E1
1.997333E1	-6.522756E1
1.997833E1	-6.615691E1
1.998167E1	-6.711552E1
1.998667E1	-6.799219E1
1.999000E1	-6.868978E1
1.999500E1	-6.951234E1
1.999833E1	-6.996251E1
2.000167E1	-7.078742E1
2.000667E1	-7.197701E1
2.001000E1	-7.267425E1
2.001500E1	-7.308627E1
2.001833E1	-7.372728E1
2.002333E1	-7.506866E1
2.002667E1	-7.522615E1
2.003167E1	-7.546292E1
2.003500E1	-7.694055E1
2.004000E1	-7.710299E1
2.004333E1	-7.771299E1
2.004833E1	-7.860968E1
2.005167E1	-7.884029E1
2.005667E1	-7.967486E1
2.006000E1	-7.975585E1
2.006500E1	-8.062492E1
2.006833E1	-8.063323E1
2.007333E1	-8.169189E1
2.007667E1	-8.181487E1
2.008167E1	-8.250663E1
2.008500E1	-8.307013E1
2.009000E1	-8.388423E1
2.009333E1	-8.369556E1
2.009833E1	-8.432857E1
2.010167E1	-8.524103E1
2.010667E1	-8.529754E1
2.011000E1	-8.606380E1
2.011500E1	-8.633265E1
2.011833E1	-8.725781E1
2.012333E1	-8.701747E1
2.012667E1	-8.753202E1
2.013167E1	-8.765126E1
2.013500E1	-8.733856E1
2.014000E1	-8.723958E1
2.014333E1	-8.794250E1
2.014833E1	-8.839523E1
2.015167E1	-8.961411E1
2.015667E1	-8.834862E1
2.016000E1	-8.876070E1
2.016500E1	-8.905215E1
2.016833E1	-8.946523E1
2.017333E1	-9.017417E1
2.017667E1	-9.028091E1
2.018167E1	-8.997795E1
2.018500E1	-9.032619E1
2.019000E1	-9.058267E1
2.019333E1	-9.061815E1
2.019833E1	-9.047841E1
2.020167E1	-9.092927E1
2.020667E1	-9.092849E1
2.021000E1	-9.067560E1
2.021500E1	-9.103577E1
2.021833E1	-9.120655E1
2.022333E1	-9.120209E1
2.022667E1	-9.062981E1
2.023167E1	-9.150573E1
2.023500E1	-9.117119E1
2.024000E1	-9.110695E1
2.024333E1	-9.128294E1
2.024833E1	-9.109099E1
2.025167E1	-9.073208E1
2.025667E1	-9.083465E1
2.026000E1	-9.001065E1
2.026500E1	-8.978378E1
2.026833E1	-8.981129E1
2.027333E1	-8.921719E1
2.027667E1	-8.882812E1
2.028167E1	-8.902433E1
2.028500E1	-8.900280E1
2.029000E1	-8.785956E1
2.029333E1	-8.790034E1
2.029833E1	-8.725241E1
2.030167E1	-8.674960E1
2.030667E1	-8.624660E1
2.031000E1	-8.587894E1
2.031500E1	-8.538893E1
2.031833E1	-8.476919E1
2.032333E1	-8.464966E1
2.032667E1	-8.383091E1
2.033167E1	-8.317640E1
2.033500E1	-8.335389E1
2.034000E1	-8.283738E1
2.034333E1	-8.151545E1
2.034833E1	-8.140340E1
2.035167E1	-8.144252E1
2.035667E1	-8.065599E1
2.036000E1	-8.052675E1
2.036500E1	-7.960471E1
2.036833E1	-7.931170E1
2.037333E1	-7.785348E1
2.037667E1	-7.792652E1
2.038167E1	-7.729589E1
2.038500E1	-7.618824E1
2.039000E1	-7.594330E1
2.039333E1	-7.516186E1
2.039667E1	-7.390144E1
2.040167E1	-7.289507E1
2.040500E1	-7.264284E1
2.041000E1	-7.210739E1
2.041333E1	-7.091067E1
2.041833E1	-6.955020E1
2.042167E1	-6.870262E1
2.042667E1	-6.808258E1
2.043000E1	-6.777629E1
2.043500E1	-6.687952E1
2.043833E1	-6.605392E1
2.044333E1	-6.487029E1
2.044667E1	-6.362504E1
2.045167E1	-6.283650E1
2.045500E1	-6.184447E1
2.046000E1	-6.076226E1
2.046333E1	-5.997645E1
2.046833E1	-5.910808E1
2.047167E1	-5.836694E1
2.047667E1	-5.737872E1
2.048000E1	-5.645560E1
2.048500E1	-5.574730E1
2.048833E1	-5.456021E1
2.049333E1	-5.367090E1
2.049667E1	-5.265795E1
2.050167E1	-5.193452E1
2.050500E1	-5.092704E1
2.051000E1	-4.959081E1
2.051333E1	-4.788448E1
2.051833E1	-4.693670E1
2.052167E1	-4.552307E1
2.052667E1	-4.524746E1
2.053000E1	-4.440906E1
2.053500E1	-4.353111E1
2.053833E1	-4.136326E1
2.054333E1	-4.145206E1
2.054667E1	-4.003502E1
2.055167E1	-3.919417E1
2.055500E1	-3.808056E1
2.056000E1	-3.709129E1
2.056333E1	-3.567824E1
2.056833E1	-3.473827E1
2.057167E1	-3.283571E1
2.057667E1	-3.211077E1
2.058000E1	-3.107675E1
2.058500E1	-3.012076E1
2.058833E1	-2.915918E1
2.059333E1	-2.761183E1
2.059667E1	-2.599006E1
2.060167E1	-2.476970E1
2.060500E1	-2.382838E1
2.061000E1	-2.251140E1
2.061333E1	-2.072412E1
2.061833E1	-1.994083E1
2.062167E1	-1.816438E1
2.062667E1	-1.639408E1
2.063000E1	-1.621880E1
2.063500E1	-1.484733E1
2.063833E1	-1.279876E1
2.064333E1	-1.205177E1
2.064667E1	-1.074209E1
2.065167E1	-9.077557E0
2.065500E1	-7.661216E0
2.066000E1	-6.832045E0
2.066333E1	-4.750717E0
2.066833E1	-4.019224E0
2.067167E1	-2.992431E0
2.067667E1	-1.281244E0
2.068000E1	2.835748E-1
2.068500E1	1.428415E0
2.068833E1	2.991393E0
2.069333E1	4.095140E0
2.069667E1	5.413557E0
2.070167E1	7.593011E0
2.070500E1	7.720214E0
2.071000E1	9.176922E0
2.071333E1	1.132975E1
2.071833E1	1.204023E1
2.072167E1	1.320956E1
2.072667E1	1.537404E1
2.073000E1	1.633785E1
2.073500E1	1.790277E1
2.073833E1	1.874505E1
2.074333E1	2.011437E1
2.074667E1	2.174133E1
2.075167E1	2.264269E1
2.075500E1	2.394334E1
2.076000E1	2.562298E1
2.076333E1	2.722278E1
2.076833E1	2.799236E1
2.077167E1	2.973963E1
2.077667E1	3.118422E1
2.078000E1	3.222039E1
2.078500E1	3.416583E1
2.078833E1	3.505799E1
2.079167E1	3.675567E1
2.079667E1	3.832290E1
2.080000E1	3.914993E1
2.080500E1	4.122262E1
2.080833E1	4.184779E1
2.081333E1	4.299828E1
2.081667E1	4.448636E1
2.082167E1	4.601328E1
2.082500E1	4.665936E1
2.083000E1	4.798614E1
2.083333E1	4.939394E1
2.083833E1	5.117103E1
2.084167E1	5.189289E1
2.084667E1	5.301211E1
2.085000E1	5.444057E1
2.085500E1	5.641644E1
2.085833E1	5.698296E1
2.086333E1	5.826750E1
2.086667E1	5.989778E1
2.087167E1	6.135532E1
2.087500E1	6.197205E1
2.088000E1	6.319484E1
2.088333E1	6.475856E1
2.088833E1	6.632728E1
2.089167E1	6.712962E1
2.089667E1	6.855755E1
2.090000E1	6.990172E1
2.090500E1	7.145683E1
2.090833E1	7.192991E1
2.091333E1	7.285186E1
2.091667E1	7.405047E1
2.092167E1	7.563346E1
2.092500E1	7.714798E1
2.093000E1	7.827755E1
2.093333E1	7.894207E1
2.093833E1	8.000095E1
2.094167E1	8.094241E1
2.094667E1	8.211885E1
2.095000E1	8.310349E1
2.095500E1	8.478509E1
2.095833E1	8.572586E1
2.096333E1	8.686878E1
2.096667E1	8.824746E1
2.097167E1	8.919708E1
2.097500E1	8.978363E1
2.098000E1	9.126055E1
2.098333E1	9.163320E1
2.098833E1	9.283666E1
2.099167E1	9.444419E1
2.099667E1	9.544110E1
2.100000E1	9.536495E1
2.100500E1	9.764645E1
2.100833E1	9.872903E1
2.101333E1	9.829901E1
2.101667E1	1.007770E2
2.102167E1	1.016803E2
2.102500E1	1.028002E2
2.103000E1	1.036882E2
2.103333E1	1.047641E2
2.103833E1	1.057746E2
2.104167E1	1.068493E2
2.104667E1	1.078225E2
2.105000E1	1.082145E2
2.105500E1	1.086266E2
2.105833E1	1.083889E2
2.106333E1	1.106493E2
2.106667E1	1.114647E2
2.107167E1	1.119660E2
2.107500E1	1.117223E2
2.108000E1	1.128995E2
2.108333E1	1.128690E2
2.108833E1	1.141018E2
2.109167E1	1.147848E2
2.109667E1	1.148416E2
2.110000E1	1.160676E2
2.110500E1	1.165754E2
2.110833E1	1.172068E2
2.111333E1	1.180134E2
2.111667E1	1.177735E2
2.112167E1	1.186034E2
2.112500E1	1.187794E2
2.113000E1	1.193372E2
2.113333E1	1.202586E2
2.113833E1	1.204284E2
2.114167E1	1.212004E2
2.114667E1	1.214914E2
2.115000E1	1.222051E2
2.115500E1	1.226280E2
2.115833E1	1.232881E2
2.116333E1	1.230662E2
2.116667E1	1.239811E2
2.117000E1	1.243456E2
2.117500E1	1.240931E2
2.117833E1	1.248744E2
2.118333E1	1.253983E2
2.118667E1	1.248879E2
2.119167E1	1.250150E2
2.119500E1	1.250721E2
2.120000E1	1.258267E2
2.120333E1	1.260388E2
2.120833E1	1.263105E2
2.121167E1	1.258503E2
2.121667E1	1.258685E2
2.122000E1	1.258171E2
2.122500E1	1.258529E2
2.122833E1	1.257484E2
2.123333E1	1.258632E2
2.123667E1	1.262835E2
2.124167E1	1.256327E2
2.124500E1	1.259284E2
2.125000E1	1.263187E2
2.125333E1	1.259074E2
2.125833E1	1.262720E2
2.126167E1	1.258678E2
2.126667E1	1.262396E2
2.127000E1	1.256859E2
2.127500E1	1.264400E2
2.127833E1	1.262076E2
2.128333E1	1.261785E2
2.128667E1	1.261957E2
2.129167E1	1.260001E2
2.129500E1	1.257219E2
2.130000E1	1.249787E2
2.130333E1	1.253481E2
2.130833E1	1.252253E2
2.131167E1	1.251048E2
2.131667E1	1.248820E2
2.132000E1	1.238903E2
2.132500E1	1.242138E2
2.132833E1	1.237210E2
2.133333E1	1.228084E2
2.133667E1	1.229257E2
2.134167E1	1.220519E2
2.134500E1	1.223347E2
2.135000E1	1.218998E2
2.135333E1	1.209365E2
2.135833E1	1.205047E2
2.136167E1	1.197156E2
2.136667E1	1.196149E2
2.137000E1	1.193534E2
2.137500E1	1.187168E2
2.137833E1	1.176938E2
2.138333E1	1.171712E2
2.138667E1	1.174709E2
2.139167E1	1.162596E2
2.139500E1	1.161529E2
2.140000E1	1.151462E2
2.140333E1	1.149424E2
2.140833E1	1.135933E2
2.141167E1	1.123391E2
2.141667E1	1.117672E2
2.142000E1	1.120764E2
2.142500E1	1.106868E2
2.142833E1	1.099615E2
2.143333E1	1.093848E2
2.143667E1	1.091310E2
2.144167E1	1.078307E2
2.144500E1	1.068571E2
2.145000E1	1.061798E2
2.145333E1	1.053668E2
2.145833E1	1.050966E2
2.146167E1	1.042148E2
2.146667E1	1.030854E2
2.147000E1	1.023748E2
2.147500E1	1.018521E2
2.147833E1	1.010768E2
2.148333E1	1.003096E2
2.148667E1	9.877920E1
2.149167E1	9.783351E1
2.149500E1	9.722729E1
2.150000E1	9.572633E1
2.150333E1	9.490820E1
2.150833E1	9.429428E1
2.151167E1	9.281315E1
2.151667E1	9.214331E1
2.152000E1	9.076425E1
2.152500E1	8.979614E1
2.152833E1	8.947956E1
2.153333E1	8.824921E1
2.153667E1	8.715534E1
2.154167E1	8.563862E1
2.154500E1	8.566638E1
2.155000E1	8.433521E1
2.155333E1	8.313814E1
2.155833E1	8.211332E1
2.156167E1	8.118168E1
2.156500E1	8.001083E1
2.157000E1	7.856541E1
2.157333E1	7.742040E1
2.157833E1	7.620736E1
2.158167E1	7.480235E1
2.158667E1	7.425149E1
2.159000E1	7.280304E1
2.159500E1	7.125741E1
2.159833E1	6.996348E1
2.160333E1	6.902816E1
2.160667E1	6.775695E1
2.161167E1	6.619173E1
2.161500E1	6.491006E1
2.162000E1	6.393820E1
2.162333E1	6.231421E1
2.162833E1	6.084833E1
2.163167E1	6.012873E1
2.163667E1	5.926432E1
2.164000E1	5.775859E1
2.164500E1	5.600822E1
2.164833E1	5.525447E1
2.165333E1	5.393053E1
2.165667E1	5.208776E1
2.166167E1	5.070040E1
2.166500E1	5.012602E1
2.167000E1	4.857894E1
2.167333E1	4.695754E1
2.167833E1	4.572841E1
2.168167E1	4.417947E1
2.168667E1	4.316712E1
2.169000E1	4.252509E1
2.169500E1	4.102851E1
2.169833E1	3.903034E1
2.170333E1	3.810917E1
2.170667E1	3.679199E1
2.171167E1	3.493855E1
2.171500E1	3.411551E1
2.172000E1	3.256958E1
2.172333E1	3.098023E1
2.172833E1	2.994278E1
2.173167E1	2.822783E1
2.173667E1	2.734369E1
2.174000E1	2.621808E1
2.174500E1	2.448279E1
2.174833E1	2.278680E1
2.175333E1	2.179318E1
2.175667E1	2.025326E1
2.176167E1	1.942274E1
2.176500E1	1.842969E1
2.177000E1	1.642334E1
2.177333E1	1.492612E1
2.177833E1	1.362875E1
2.178167E1	1.201759E1
2.178667E1	1.087204E1
2.179000E1	9.321770E0
2.179500E1	8.207719E0
2.179833E1	7.376072E0
2.180333E1	5.812649E0
2.180667E1	4.044283E0
2.181167E1	3.298988E0
2.181500E1	2.402331E0
2.182000E1	1.795696E-1
2.182333E1	-1.038693E0
2.182833E1	-2.013017E0
2.183167E1	-3.954223E0
2.183667E1	-5.154493E0
2.184000E1	-6.302632E0
2.184500E1	-7.706014E0
2.184833E1	-9.260363E0
2.185333E1	-1.012924E1
2.185667E1	-1.176083E1
2.186167E1	-1.318431E1
2.186500E1	-1.447855E1
2.187000E1	-1.548072E1
2.187333E1	-1.741040E1
2.187833E1	-1.793510E1
2.188167E1	-1.931138E1
2.188667E1	-2.084353E1
2.189000E1	-2.200780E1
2.189500E1	-2.290468E1
2.189833E1	-2.420497E1
2.190333E1	-2.549859E1
2.190667E1	-2.711845E1
2.191167E1	-2.785513E1
2.191500E1	-2.882744E1
2.192000E1	-3.013616E1
2.192333E1	-3.113675E1
2.192833E1	-3.305805E1
2.193167E1	-3.424498E1
2.193667E1	-3.497239E1
2.194000E1	-3.630761E1
2.194500E1	-3.776224E1
2.194833E1	-3.864656E1
2.195333E1	-4.010548E1
2.195667E1	-4.054406E1
2.196000E1	-4.141119E1
2.196500E1	-4.345231E1
2.196833E1	-4.357379E1
2.197333E1	-4.476123E1
2.197667E1	-4.605118E1
2.198167E1	-4.675808E1
2.198500E1	-4.783724E1
2.199000E1	-4.881241E1
2.199333E1	-4.950266E1
2.199833E1	-5.140776E1
2.200167E1	-5.137791E1
2.200667E1	-5.359598E1
2.201000E1	-5.345782E1
2.201500E1	-5.510237E1
2.201833E1	-5.576291E1
2.202333E1	-5.691662E1
2.202667E1	-5.845138E1
2.203167E1	-5.868518E1
2.203500E1	-6.021293E1
2.204000E1	-6.136421E1
2.204333E1	-6.219796E1
2.204833E1	-6.334398E1
2.205167E1	-6.420817E1
2.205667E1	-6.507932E1
2.206000E1	-6.605759E1
2.206500E1	-6.691537E1
2.206833E1	-6.716669E1
2.207333E1	-6.791829E1
2.207667E1	-6.876930E1
2.208167E1	-6.943348E1
2.208500E1	-6.994980E1
2.209000E1	-7.115514E1
2.209333E1	-7.202753E1
2.209833E1	-7.254550E1
2.210167E1	-7.292427E1
2.210667E1	-7.398159E1
2.211000E1	-7.491165E1
2.211500E1	-7.504177E1
2.211833E1	-7.589064E1
2.212333E1	-7.647778E1
2.212667E1	-7.654013E1
2.213167E1	-7.730222E1
2.213500E1	-7.779523E1
2.214000E1	-7.880003E1
2.214333E1	-7.877484E1
2.214833E1	-7.984998E1
2.215167E1	-7.975728E1
2.215667E1	-8.024875E1
2.216000E1	-8.069080E1
2.216500E1	-8.108708E1
2.216833E1	-8.228069E1
2.217333E1	-8.254452E1
2.217667E1	-8.318015E1
2.218167E1	-8.353872E1
2.218500E1	-8.397819E1
2.219000E1	-8.456260E1
2.219333E1	-8.501979E1
2.219833E1	-8.521502E1
2.220167E1	-8.541731E1
2.220667E1	-8.629180E1
2.221000E1	-8.574588E1
2.221500E1	-8.577925E1
2.221833E1	-8.686809E1
2.222333E1	-8.671131E1
2.222667E1	-8.668147E1
2.223167E1	-8.674574E1
2.223500E1	-8.702107E1
2.224000E1	-8.723566E1
2.224333E1	-8.780927E1
2.224833E1	-8.792881E1
2.225167E1	-8.837551E1
2.225667E1	-8.779273E1
2.226000E1	-8.812740E1
2.226500E1	-8.782133E1
2.226833E1	-8.837336E1
2.227333E1	-8.856632E1
2.227667E1	-8.863011E1
2.228167E1	-8.830180E1
2.228500E1	-8.886490E1
2.229000E1	-8.838896E1
2.229333E1	-8.890038E1
2.229833E1	-8.884296E1
2.230167E1	-8.841080E1
2.230667E1	-8.795837E1
2.231000E1	-8.822102E1
2.231500E1	-8.782985E1
2.231833E1	-8.763498E1
2.232333E1	-8.770420E1
2.232667E1	-8.791678E1
2.233167E1	-8.740621E1
2.233500E1	-8.705267E1
2.233833E1	-8.677179E1
2.234333E1	-8.703485E1
2.234667E1	-8.703048E1
2.235167E1	-8.711413E1
2.235500E1	-8.652516E1
2.236000E1	-8.614784E1
2.236333E1	-8.585367E1
2.236833E1	-8.594528E1
2.237167E1	-8.493466E1
2.237667E1	-8.505232E1
2.238000E1	-8.465792E1
2.238500E1	-8.369822E1
2.238833E1	-8.397518E1
2.239333E1	-8.327308E1
2.239667E1	-8.312422E1
2.240167E1	-8.310793E1
2.240500E1	-8.219968E1
2.241000E1	-8.225007E1
2.241333E1	-8.123110E1
2.241833E1	-8.074770E1
2.242167E1	-7.980971E1
2.242667E1	-8.013743E1
2.243000E1	-7.905694E1
2.243500E1	-7.890273E1
2.243833E1	-7.771389E1
2.244333E1	-7.691767E1
2.244667E1	-7.681261E1
2.245167E1	-7.610810E1
2.245500E1	-7.549365E1
2.246000E1	-7.511016E1
2.246333E1	-7.427992E1
2.246833E1	-7.401540E1
2.247167E1	-7.260797E1
2.247667E1	-7.198649E1
2.248000E1	-7.211922E1
2.248500E1	-7.061484E1
2.248833E1	-6.995097E1
2.249333E1	-6.852022E1
2.249667E1	-6.775235E1
2.250167E1	-6.699383E1
2.250500E1	-6.683179E1
2.251000E1	-6.602676E1
2.251333E1	-6.488690E1
2.251833E1	-6.341110E1
