mass_A
t	x
17.765	-248.56624775459824
17.798333333333336	-242.6534171768326
17.831666666666667	-234.70073759449878
17.865000000000002	-225.41807059887964
17.898333333333333	-215.08425500469832
17.93166666666667	-203.19631162520648
17.965	-190.66279742679762
17.998333333333335	-177.74790993422215
18.031666666666666	-164.3130782478123
18.065	-151.45090765217918
18.098333333333336	-138.82201681084655
18.131666666666668	-126.6794824236988
18.165000000000003	-115.59468032197901
18.198333333333334	-105.68049508069328
18.23166666666667	-96.94047953581008
18.265	-89.69711523974433
18.298333333333336	-84.08040036397426
18.331666666666667	-80.03472253829426
18.365000000000002	-77.77634980291225
18.398333333333333	-77.50260329330547
18.43166666666667	-78.92593187801765
18.465	-82.21421437891524
18.498333333333335	-87.30754021625273
18.531666666666666	-93.88452795104638
18.565	-102.20665580699301
18.598333333333336	-111.85957792311353
18.631666666666668	-122.57583998528685
18.665000000000003	-134.5094611827766
18.698333333333334	-146.59548680775004
18.73166666666667	-159.37503521071
18.765	-172.74641846090094
18.798333333333336	-185.5541422473533
18.831666666666667	-197.98313502214575
18.865000000000002	-209.37605570734922
18.898333333333333	-219.73324338865825
18.93166666666667	-229.0366321446898
18.965	-236.86538949119836
18.998333333333335	-243.36242685387498
19.031666666666666	-247.98571764192388
19.065	-250.78775210985964
19.098333333333336	-251.84305062640016
19.131666666666668	-251.0057406429525
19.165000000000003	-248.42930031323067
19.198333333333334	-244.07098021270286
19.23166666666667	-237.951882715853
19.265	-230.64409067458985
19.298333333333336	-221.73812953338575
19.331666666666667	-211.58427514964262
19.366666666666667	-200.64383300732277
19.400000000000002	-188.7419148669331
19.433333333333334	-176.4211688362234
19.46666666666667	-163.98138956937737
19.5	-151.46447892282288
19.533333333333335	-139.36454036850478
19.566666666666666	-127.5921084245332
19.6	-116.83151708975095
19.633333333333333	-106.86752889730474
19.666666666666668	-98.41094477370609
19.700000000000003	-91.27438206399017
19.733333333333334	-85.66235124370365
19.76666666666667	-81.63683339933561
19.8	-79.2449567827361
19.833333333333336	-78.74300075722988
19.866666666666667	-79.90742813281406
19.900000000000002	-82.86165121804498
19.933333333333334	-87.68198416671328
19.96666666666667	-94.18828160870817
20.0	-102.1762794307665
20.033333333333335	-111.5301386724775
20.066666666666666	-122.21720149388818
20.1	-133.5336122531756
20.133333333333333	-146.1492763409276
20.166666666666668	-158.4684068086258
20.200000000000003	-171.17782319727257
20.233333333333334	-183.6322224878203
20.26666666666667	-195.84557680525091
20.3	-207.53267707590817
20.333333333333336	-217.95393885737275
20.366666666666667	-227.4374487126878
20.400000000000002	-235.3961793675104
20.433333333333334	-241.8109122412152
20.46666666666667	-246.56043060453106
20.5	-249.561230280823
20.533333333333335	-250.75799977845992
20.566666666666666	-250.3215079118981
20.6	-248.06142380257376
20.633333333333336	-243.95226164582147
20.666666666666668	-238.72380549302358
20.700000000000003	-231.84196476068104
20.733333333333334	-223.65681827436435
20.76666666666667	-214.24800198104379
20.8	-203.4320548062421
20.833333333333336	-192.29891008380207
20.866666666666667	-180.42755717524528
20.900000000000002	-168.02046799231658
20.933333333333334	-155.55213822107532
20.96666666666667	-143.4757185390328
21.0	-131.647526448137
21.033333333333335	-120.61130123568387
21.066666666666666	-110.54705761713467
21.1	-101.7113792543633
21.133333333333336	-94.0094017351181
21.166666666666668	-87.97307370887188
21.200000000000003	-83.55218641605802
21.233333333333334	-80.81587587750681
21.26666666666667	-79.7622548711397
21.3	-80.60246776657192
21.333333333333336	-83.19598700073266
21.366666666666667	-87.49769433183462
21.400000000000002	-93.38850122333031
21.433333333333334	-100.86030665354201
21.46666666666667	-109.7695508088205
21.5	-119.89805913555415
21.533333333333335	-130.66479790937115
21.566666666666666	-142.77514220788896
21.601666666666667	-155.0469041382255
21.635	-167.63523111630514
21.668333333333333	-179.89207087260684
21.701666666666668	-191.97703657390537
21.735000000000003	-203.6574782349885
21.768333333333334	-214.09386259417442
21.80166666666667	-223.5854836573538
21.835	-231.7586103384068
21.868333333333336	-238.42604161086223
21.901666666666667	-243.53457732061668
21.935000000000002	-246.82092202299202
21.968333333333334	-248.6667462943384
22.00166666666667	-248.72132174503128
